name,age,categories,type,premise,hypothesis
Dorothy,78,middle aged,specified,Dorothy's age is 78.,Dorothy is middle aged.
Dorothy,78,middle aged,nospec,Dorothy is 78.,Dorothy is middle aged.
Dorothy,78,old,specified,Dorothy's age is 78.,Dorothy is old.
Dorothy,78,old,nospec,Dorothy is 78.,Dorothy is old.
Dorothy,79,young,specified,Dorothy's age is 79.,Dorothy is young.
Dorothy,79,young,nospec,Dorothy is 79.,Dorothy is young.
Dorothy,79,middle aged,specified,Dorothy's age is 79.,Dorothy is middle aged.
Dorothy,79,middle aged,nospec,Dorothy is 79.,Dorothy is middle aged.
Dorothy,79,old,specified,Dorothy's age is 79.,Dorothy is old.
Dorothy,79,old,nospec,Dorothy is 79.,Dorothy is old.
Dorothy,80,young,specified,Dorothy's age is 80.,Dorothy is young.
Dorothy,80,young,nospec,Dorothy is 80.,Dorothy is young.
Dorothy,80,middle aged,specified,Dorothy's age is 80.,Dorothy is middle aged.
Dorothy,80,middle aged,nospec,Dorothy is 80.,Dorothy is middle aged.
Dorothy,80,old,specified,Dorothy's age is 80.,Dorothy is old.
Dorothy,80,old,nospec,Dorothy is 80.,Dorothy is old.
Dorothy,81,young,specified,Dorothy's age is 81.,Dorothy is young.
Dorothy,81,young,nospec,Dorothy is 81.,Dorothy is young.
Dorothy,81,middle aged,specified,Dorothy's age is 81.,Dorothy is middle aged.
Dorothy,81,middle aged,nospec,Dorothy is 81.,Dorothy is middle aged.
Dorothy,81,old,specified,Dorothy's age is 81.,Dorothy is old.
Dorothy,81,old,nospec,Dorothy is 81.,Dorothy is old.
Dorothy,82,young,specified,Dorothy's age is 82.,Dorothy is young.
Dorothy,82,young,nospec,Dorothy is 82.,Dorothy is young.
Dorothy,82,middle aged,specified,Dorothy's age is 82.,Dorothy is middle aged.
Dorothy,82,middle aged,nospec,Dorothy is 82.,Dorothy is middle aged.
Dorothy,82,old,specified,Dorothy's age is 82.,Dorothy is old.
Dorothy,82,old,nospec,Dorothy is 82.,Dorothy is old.
Dorothy,83,young,specified,Dorothy's age is 83.,Dorothy is young.
Dorothy,83,young,nospec,Dorothy is 83.,Dorothy is young.
Dorothy,83,middle aged,specified,Dorothy's age is 83.,Dorothy is middle aged.
Dorothy,83,middle aged,nospec,Dorothy is 83.,Dorothy is middle aged.
Dorothy,83,old,specified,Dorothy's age is 83.,Dorothy is old.
Dorothy,83,old,nospec,Dorothy is 83.,Dorothy is old.
Dorothy,84,young,specified,Dorothy's age is 84.,Dorothy is young.
Dorothy,84,young,nospec,Dorothy is 84.,Dorothy is young.
Dorothy,84,middle aged,specified,Dorothy's age is 84.,Dorothy is middle aged.
Dorothy,84,middle aged,nospec,Dorothy is 84.,Dorothy is middle aged.
Dorothy,84,old,specified,Dorothy's age is 84.,Dorothy is old.
Dorothy,84,old,nospec,Dorothy is 84.,Dorothy is old.
Dorothy,85,young,specified,Dorothy's age is 85.,Dorothy is young.
Dorothy,85,young,nospec,Dorothy is 85.,Dorothy is young.
Dorothy,85,middle aged,specified,Dorothy's age is 85.,Dorothy is middle aged.
Dorothy,85,middle aged,nospec,Dorothy is 85.,Dorothy is middle aged.
Dorothy,85,old,specified,Dorothy's age is 85.,Dorothy is old.
Dorothy,85,old,nospec,Dorothy is 85.,Dorothy is old.
Dorothy,86,young,specified,Dorothy's age is 86.,Dorothy is young.
Dorothy,86,young,nospec,Dorothy is 86.,Dorothy is young.
Dorothy,86,middle aged,specified,Dorothy's age is 86.,Dorothy is middle aged.
Dorothy,86,middle aged,nospec,Dorothy is 86.,Dorothy is middle aged.
Dorothy,86,old,specified,Dorothy's age is 86.,Dorothy is old.
Dorothy,86,old,nospec,Dorothy is 86.,Dorothy is old.
Dorothy,87,young,specified,Dorothy's age is 87.,Dorothy is young.
Dorothy,87,young,nospec,Dorothy is 87.,Dorothy is young.
Dorothy,87,middle aged,specified,Dorothy's age is 87.,Dorothy is middle aged.
Dorothy,87,middle aged,nospec,Dorothy is 87.,Dorothy is middle aged.
Dorothy,87,old,specified,Dorothy's age is 87.,Dorothy is old.
Dorothy,87,old,nospec,Dorothy is 87.,Dorothy is old.
Dorothy,88,young,specified,Dorothy's age is 88.,Dorothy is young.
Dorothy,88,young,nospec,Dorothy is 88.,Dorothy is young.
Dorothy,88,middle aged,specified,Dorothy's age is 88.,Dorothy is middle aged.
Dorothy,88,middle aged,nospec,Dorothy is 88.,Dorothy is middle aged.
Dorothy,88,old,specified,Dorothy's age is 88.,Dorothy is old.
Dorothy,88,old,nospec,Dorothy is 88.,Dorothy is old.
Dorothy,89,young,specified,Dorothy's age is 89.,Dorothy is young.
Dorothy,89,young,nospec,Dorothy is 89.,Dorothy is young.
Dorothy,89,middle aged,specified,Dorothy's age is 89.,Dorothy is middle aged.
Dorothy,89,middle aged,nospec,Dorothy is 89.,Dorothy is middle aged.
Dorothy,89,old,specified,Dorothy's age is 89.,Dorothy is old.
Dorothy,89,old,nospec,Dorothy is 89.,Dorothy is old.
Dorothy,90,young,specified,Dorothy's age is 90.,Dorothy is young.
Dorothy,90,young,nospec,Dorothy is 90.,Dorothy is young.
Dorothy,90,middle aged,specified,Dorothy's age is 90.,Dorothy is middle aged.
Dorothy,90,middle aged,nospec,Dorothy is 90.,Dorothy is middle aged.
Dorothy,90,old,specified,Dorothy's age is 90.,Dorothy is old.
Dorothy,90,old,nospec,Dorothy is 90.,Dorothy is old.
Dorothy,91,young,specified,Dorothy's age is 91.,Dorothy is young.
Dorothy,91,young,nospec,Dorothy is 91.,Dorothy is young.
Dorothy,91,middle aged,specified,Dorothy's age is 91.,Dorothy is middle aged.
Dorothy,91,middle aged,nospec,Dorothy is 91.,Dorothy is middle aged.
Dorothy,91,old,specified,Dorothy's age is 91.,Dorothy is old.
Dorothy,91,old,nospec,Dorothy is 91.,Dorothy is old.
Dorothy,92,young,specified,Dorothy's age is 92.,Dorothy is young.
Dorothy,92,young,nospec,Dorothy is 92.,Dorothy is young.
Dorothy,92,middle aged,specified,Dorothy's age is 92.,Dorothy is middle aged.
Dorothy,92,middle aged,nospec,Dorothy is 92.,Dorothy is middle aged.
Dorothy,92,old,specified,Dorothy's age is 92.,Dorothy is old.
Dorothy,92,old,nospec,Dorothy is 92.,Dorothy is old.
Dorothy,93,young,specified,Dorothy's age is 93.,Dorothy is young.
Dorothy,93,young,nospec,Dorothy is 93.,Dorothy is young.
Dorothy,93,middle aged,specified,Dorothy's age is 93.,Dorothy is middle aged.
Dorothy,93,middle aged,nospec,Dorothy is 93.,Dorothy is middle aged.
Dorothy,93,old,specified,Dorothy's age is 93.,Dorothy is old.
Dorothy,93,old,nospec,Dorothy is 93.,Dorothy is old.
Dorothy,94,young,specified,Dorothy's age is 94.,Dorothy is young.
Dorothy,94,young,nospec,Dorothy is 94.,Dorothy is young.
Dorothy,94,middle aged,specified,Dorothy's age is 94.,Dorothy is middle aged.
Dorothy,94,middle aged,nospec,Dorothy is 94.,Dorothy is middle aged.
Dorothy,94,old,specified,Dorothy's age is 94.,Dorothy is old.
Dorothy,94,old,nospec,Dorothy is 94.,Dorothy is old.
Dorothy,95,young,specified,Dorothy's age is 95.,Dorothy is young.
Dorothy,95,young,nospec,Dorothy is 95.,Dorothy is young.
Dorothy,95,middle aged,specified,Dorothy's age is 95.,Dorothy is middle aged.
Dorothy,95,middle aged,nospec,Dorothy is 95.,Dorothy is middle aged.
Dorothy,95,old,specified,Dorothy's age is 95.,Dorothy is old.
Dorothy,95,old,nospec,Dorothy is 95.,Dorothy is old.
Dorothy,96,young,specified,Dorothy's age is 96.,Dorothy is young.
Dorothy,96,young,nospec,Dorothy is 96.,Dorothy is young.
Dorothy,96,middle aged,specified,Dorothy's age is 96.,Dorothy is middle aged.
Dorothy,96,middle aged,nospec,Dorothy is 96.,Dorothy is middle aged.
Dorothy,96,old,specified,Dorothy's age is 96.,Dorothy is old.
Dorothy,96,old,nospec,Dorothy is 96.,Dorothy is old.
Dorothy,97,young,specified,Dorothy's age is 97.,Dorothy is young.
Dorothy,97,young,nospec,Dorothy is 97.,Dorothy is young.
Dorothy,97,middle aged,specified,Dorothy's age is 97.,Dorothy is middle aged.
Dorothy,97,middle aged,nospec,Dorothy is 97.,Dorothy is middle aged.
Dorothy,97,old,specified,Dorothy's age is 97.,Dorothy is old.
Dorothy,97,old,nospec,Dorothy is 97.,Dorothy is old.
Dorothy,98,young,specified,Dorothy's age is 98.,Dorothy is young.
Dorothy,98,young,nospec,Dorothy is 98.,Dorothy is young.
Dorothy,98,middle aged,specified,Dorothy's age is 98.,Dorothy is middle aged.
Dorothy,98,middle aged,nospec,Dorothy is 98.,Dorothy is middle aged.
Dorothy,98,old,specified,Dorothy's age is 98.,Dorothy is old.
Dorothy,98,old,nospec,Dorothy is 98.,Dorothy is old.
Dorothy,99,young,specified,Dorothy's age is 99.,Dorothy is young.
Dorothy,99,young,nospec,Dorothy is 99.,Dorothy is young.
Dorothy,99,middle aged,specified,Dorothy's age is 99.,Dorothy is middle aged.
Dorothy,99,middle aged,nospec,Dorothy is 99.,Dorothy is middle aged.
Dorothy,99,old,specified,Dorothy's age is 99.,Dorothy is old.
Dorothy,99,old,nospec,Dorothy is 99.,Dorothy is old.
Dorothy,100,young,specified,Dorothy's age is 100.,Dorothy is young.
Dorothy,100,young,nospec,Dorothy is 100.,Dorothy is young.
Dorothy,100,middle aged,specified,Dorothy's age is 100.,Dorothy is middle aged.
Dorothy,100,middle aged,nospec,Dorothy is 100.,Dorothy is middle aged.
Dorothy,100,old,specified,Dorothy's age is 100.,Dorothy is old.
Dorothy,100,old,nospec,Dorothy is 100.,Dorothy is old.
Elizabeth,1,young,specified,Elizabeth's age is 1.,Elizabeth is young.
Elizabeth,1,young,nospec,Elizabeth is 1.,Elizabeth is young.
Elizabeth,1,middle aged,specified,Elizabeth's age is 1.,Elizabeth is middle aged.
Elizabeth,1,middle aged,nospec,Elizabeth is 1.,Elizabeth is middle aged.
Elizabeth,1,old,specified,Elizabeth's age is 1.,Elizabeth is old.
Elizabeth,1,old,nospec,Elizabeth is 1.,Elizabeth is old.
Elizabeth,2,young,specified,Elizabeth's age is 2.,Elizabeth is young.
Elizabeth,2,young,nospec,Elizabeth is 2.,Elizabeth is young.
Elizabeth,2,middle aged,specified,Elizabeth's age is 2.,Elizabeth is middle aged.
Elizabeth,2,middle aged,nospec,Elizabeth is 2.,Elizabeth is middle aged.
Elizabeth,2,old,specified,Elizabeth's age is 2.,Elizabeth is old.
Elizabeth,2,old,nospec,Elizabeth is 2.,Elizabeth is old.
Elizabeth,3,young,specified,Elizabeth's age is 3.,Elizabeth is young.
Elizabeth,3,young,nospec,Elizabeth is 3.,Elizabeth is young.
Elizabeth,3,middle aged,specified,Elizabeth's age is 3.,Elizabeth is middle aged.
Elizabeth,3,middle aged,nospec,Elizabeth is 3.,Elizabeth is middle aged.
Elizabeth,3,old,specified,Elizabeth's age is 3.,Elizabeth is old.
Elizabeth,3,old,nospec,Elizabeth is 3.,Elizabeth is old.
Elizabeth,4,young,specified,Elizabeth's age is 4.,Elizabeth is young.
Elizabeth,4,young,nospec,Elizabeth is 4.,Elizabeth is young.
Elizabeth,4,middle aged,specified,Elizabeth's age is 4.,Elizabeth is middle aged.
Elizabeth,4,middle aged,nospec,Elizabeth is 4.,Elizabeth is middle aged.
Elizabeth,4,old,specified,Elizabeth's age is 4.,Elizabeth is old.
Elizabeth,4,old,nospec,Elizabeth is 4.,Elizabeth is old.
Elizabeth,5,young,specified,Elizabeth's age is 5.,Elizabeth is young.
Elizabeth,5,young,nospec,Elizabeth is 5.,Elizabeth is young.
Elizabeth,5,middle aged,specified,Elizabeth's age is 5.,Elizabeth is middle aged.
Elizabeth,5,middle aged,nospec,Elizabeth is 5.,Elizabeth is middle aged.
Elizabeth,5,old,specified,Elizabeth's age is 5.,Elizabeth is old.
Elizabeth,5,old,nospec,Elizabeth is 5.,Elizabeth is old.
Elizabeth,6,young,specified,Elizabeth's age is 6.,Elizabeth is young.
Elizabeth,6,young,nospec,Elizabeth is 6.,Elizabeth is young.
Elizabeth,6,middle aged,specified,Elizabeth's age is 6.,Elizabeth is middle aged.
Elizabeth,6,middle aged,nospec,Elizabeth is 6.,Elizabeth is middle aged.
Elizabeth,6,old,specified,Elizabeth's age is 6.,Elizabeth is old.
Elizabeth,6,old,nospec,Elizabeth is 6.,Elizabeth is old.
Elizabeth,7,young,specified,Elizabeth's age is 7.,Elizabeth is young.
Elizabeth,7,young,nospec,Elizabeth is 7.,Elizabeth is young.
Elizabeth,7,middle aged,specified,Elizabeth's age is 7.,Elizabeth is middle aged.
Elizabeth,7,middle aged,nospec,Elizabeth is 7.,Elizabeth is middle aged.
Elizabeth,7,old,specified,Elizabeth's age is 7.,Elizabeth is old.
Elizabeth,7,old,nospec,Elizabeth is 7.,Elizabeth is old.
Elizabeth,8,young,specified,Elizabeth's age is 8.,Elizabeth is young.
Elizabeth,8,young,nospec,Elizabeth is 8.,Elizabeth is young.
Elizabeth,8,middle aged,specified,Elizabeth's age is 8.,Elizabeth is middle aged.
Elizabeth,8,middle aged,nospec,Elizabeth is 8.,Elizabeth is middle aged.
Elizabeth,8,old,specified,Elizabeth's age is 8.,Elizabeth is old.
Elizabeth,8,old,nospec,Elizabeth is 8.,Elizabeth is old.
Elizabeth,9,young,specified,Elizabeth's age is 9.,Elizabeth is young.
Elizabeth,9,young,nospec,Elizabeth is 9.,Elizabeth is young.
Elizabeth,9,middle aged,specified,Elizabeth's age is 9.,Elizabeth is middle aged.
Elizabeth,9,middle aged,nospec,Elizabeth is 9.,Elizabeth is middle aged.
Elizabeth,9,old,specified,Elizabeth's age is 9.,Elizabeth is old.
Elizabeth,9,old,nospec,Elizabeth is 9.,Elizabeth is old.
Elizabeth,10,young,specified,Elizabeth's age is 10.,Elizabeth is young.
Elizabeth,10,young,nospec,Elizabeth is 10.,Elizabeth is young.
Elizabeth,10,middle aged,specified,Elizabeth's age is 10.,Elizabeth is middle aged.
Elizabeth,10,middle aged,nospec,Elizabeth is 10.,Elizabeth is middle aged.
Elizabeth,10,old,specified,Elizabeth's age is 10.,Elizabeth is old.
Elizabeth,10,old,nospec,Elizabeth is 10.,Elizabeth is old.
Elizabeth,11,young,specified,Elizabeth's age is 11.,Elizabeth is young.
Elizabeth,11,young,nospec,Elizabeth is 11.,Elizabeth is young.
Elizabeth,11,middle aged,specified,Elizabeth's age is 11.,Elizabeth is middle aged.
Elizabeth,11,middle aged,nospec,Elizabeth is 11.,Elizabeth is middle aged.
Elizabeth,11,old,specified,Elizabeth's age is 11.,Elizabeth is old.
Elizabeth,11,old,nospec,Elizabeth is 11.,Elizabeth is old.
Elizabeth,12,young,specified,Elizabeth's age is 12.,Elizabeth is young.
Elizabeth,12,young,nospec,Elizabeth is 12.,Elizabeth is young.
Elizabeth,12,middle aged,specified,Elizabeth's age is 12.,Elizabeth is middle aged.
Elizabeth,12,middle aged,nospec,Elizabeth is 12.,Elizabeth is middle aged.
Elizabeth,12,old,specified,Elizabeth's age is 12.,Elizabeth is old.
Elizabeth,12,old,nospec,Elizabeth is 12.,Elizabeth is old.
Elizabeth,13,young,specified,Elizabeth's age is 13.,Elizabeth is young.
Elizabeth,13,young,nospec,Elizabeth is 13.,Elizabeth is young.
Elizabeth,13,middle aged,specified,Elizabeth's age is 13.,Elizabeth is middle aged.
Elizabeth,13,middle aged,nospec,Elizabeth is 13.,Elizabeth is middle aged.
Elizabeth,13,old,specified,Elizabeth's age is 13.,Elizabeth is old.
Elizabeth,13,old,nospec,Elizabeth is 13.,Elizabeth is old.
Elizabeth,14,young,specified,Elizabeth's age is 14.,Elizabeth is young.
Elizabeth,14,young,nospec,Elizabeth is 14.,Elizabeth is young.
Elizabeth,14,middle aged,specified,Elizabeth's age is 14.,Elizabeth is middle aged.
Elizabeth,14,middle aged,nospec,Elizabeth is 14.,Elizabeth is middle aged.
Elizabeth,14,old,specified,Elizabeth's age is 14.,Elizabeth is old.
Elizabeth,14,old,nospec,Elizabeth is 14.,Elizabeth is old.
Elizabeth,15,young,specified,Elizabeth's age is 15.,Elizabeth is young.
Elizabeth,15,young,nospec,Elizabeth is 15.,Elizabeth is young.
Elizabeth,15,middle aged,specified,Elizabeth's age is 15.,Elizabeth is middle aged.
Elizabeth,15,middle aged,nospec,Elizabeth is 15.,Elizabeth is middle aged.
Elizabeth,15,old,specified,Elizabeth's age is 15.,Elizabeth is old.
Elizabeth,15,old,nospec,Elizabeth is 15.,Elizabeth is old.
Elizabeth,16,young,specified,Elizabeth's age is 16.,Elizabeth is young.
Elizabeth,16,young,nospec,Elizabeth is 16.,Elizabeth is young.
Elizabeth,16,middle aged,specified,Elizabeth's age is 16.,Elizabeth is middle aged.
Elizabeth,16,middle aged,nospec,Elizabeth is 16.,Elizabeth is middle aged.
Elizabeth,16,old,specified,Elizabeth's age is 16.,Elizabeth is old.
Elizabeth,16,old,nospec,Elizabeth is 16.,Elizabeth is old.
Elizabeth,17,young,specified,Elizabeth's age is 17.,Elizabeth is young.
Elizabeth,17,young,nospec,Elizabeth is 17.,Elizabeth is young.
Elizabeth,17,middle aged,specified,Elizabeth's age is 17.,Elizabeth is middle aged.
Elizabeth,17,middle aged,nospec,Elizabeth is 17.,Elizabeth is middle aged.
Elizabeth,17,old,specified,Elizabeth's age is 17.,Elizabeth is old.
Elizabeth,17,old,nospec,Elizabeth is 17.,Elizabeth is old.
Elizabeth,18,young,specified,Elizabeth's age is 18.,Elizabeth is young.
Elizabeth,18,young,nospec,Elizabeth is 18.,Elizabeth is young.
Elizabeth,18,middle aged,specified,Elizabeth's age is 18.,Elizabeth is middle aged.
Elizabeth,18,middle aged,nospec,Elizabeth is 18.,Elizabeth is middle aged.
Elizabeth,18,old,specified,Elizabeth's age is 18.,Elizabeth is old.
Elizabeth,18,old,nospec,Elizabeth is 18.,Elizabeth is old.
Elizabeth,19,young,specified,Elizabeth's age is 19.,Elizabeth is young.
Elizabeth,19,young,nospec,Elizabeth is 19.,Elizabeth is young.
Elizabeth,19,middle aged,specified,Elizabeth's age is 19.,Elizabeth is middle aged.
Elizabeth,19,middle aged,nospec,Elizabeth is 19.,Elizabeth is middle aged.
Elizabeth,19,old,specified,Elizabeth's age is 19.,Elizabeth is old.
Elizabeth,19,old,nospec,Elizabeth is 19.,Elizabeth is old.
Elizabeth,20,young,specified,Elizabeth's age is 20.,Elizabeth is young.
Elizabeth,20,young,nospec,Elizabeth is 20.,Elizabeth is young.
Elizabeth,20,middle aged,specified,Elizabeth's age is 20.,Elizabeth is middle aged.
Elizabeth,20,middle aged,nospec,Elizabeth is 20.,Elizabeth is middle aged.
Elizabeth,20,old,specified,Elizabeth's age is 20.,Elizabeth is old.
Elizabeth,20,old,nospec,Elizabeth is 20.,Elizabeth is old.
Elizabeth,21,young,specified,Elizabeth's age is 21.,Elizabeth is young.
Elizabeth,21,young,nospec,Elizabeth is 21.,Elizabeth is young.
Elizabeth,21,middle aged,specified,Elizabeth's age is 21.,Elizabeth is middle aged.
Elizabeth,21,middle aged,nospec,Elizabeth is 21.,Elizabeth is middle aged.
Elizabeth,21,old,specified,Elizabeth's age is 21.,Elizabeth is old.
Elizabeth,21,old,nospec,Elizabeth is 21.,Elizabeth is old.
Elizabeth,22,young,specified,Elizabeth's age is 22.,Elizabeth is young.
Elizabeth,22,young,nospec,Elizabeth is 22.,Elizabeth is young.
Elizabeth,22,middle aged,specified,Elizabeth's age is 22.,Elizabeth is middle aged.
Elizabeth,22,middle aged,nospec,Elizabeth is 22.,Elizabeth is middle aged.
Elizabeth,22,old,specified,Elizabeth's age is 22.,Elizabeth is old.
Elizabeth,22,old,nospec,Elizabeth is 22.,Elizabeth is old.
Elizabeth,23,young,specified,Elizabeth's age is 23.,Elizabeth is young.
Elizabeth,23,young,nospec,Elizabeth is 23.,Elizabeth is young.
Elizabeth,23,middle aged,specified,Elizabeth's age is 23.,Elizabeth is middle aged.
Elizabeth,23,middle aged,nospec,Elizabeth is 23.,Elizabeth is middle aged.
Elizabeth,23,old,specified,Elizabeth's age is 23.,Elizabeth is old.
Elizabeth,23,old,nospec,Elizabeth is 23.,Elizabeth is old.
Elizabeth,24,young,specified,Elizabeth's age is 24.,Elizabeth is young.
Elizabeth,24,young,nospec,Elizabeth is 24.,Elizabeth is young.
Elizabeth,24,middle aged,specified,Elizabeth's age is 24.,Elizabeth is middle aged.
Elizabeth,24,middle aged,nospec,Elizabeth is 24.,Elizabeth is middle aged.
Elizabeth,24,old,specified,Elizabeth's age is 24.,Elizabeth is old.
Elizabeth,24,old,nospec,Elizabeth is 24.,Elizabeth is old.
Elizabeth,25,young,specified,Elizabeth's age is 25.,Elizabeth is young.
Elizabeth,25,young,nospec,Elizabeth is 25.,Elizabeth is young.
Elizabeth,25,middle aged,specified,Elizabeth's age is 25.,Elizabeth is middle aged.
Elizabeth,25,middle aged,nospec,Elizabeth is 25.,Elizabeth is middle aged.
Elizabeth,25,old,specified,Elizabeth's age is 25.,Elizabeth is old.
Elizabeth,25,old,nospec,Elizabeth is 25.,Elizabeth is old.
Elizabeth,26,young,specified,Elizabeth's age is 26.,Elizabeth is young.
Elizabeth,26,young,nospec,Elizabeth is 26.,Elizabeth is young.
Elizabeth,26,middle aged,specified,Elizabeth's age is 26.,Elizabeth is middle aged.
Elizabeth,26,middle aged,nospec,Elizabeth is 26.,Elizabeth is middle aged.
Elizabeth,26,old,specified,Elizabeth's age is 26.,Elizabeth is old.
Elizabeth,26,old,nospec,Elizabeth is 26.,Elizabeth is old.
Elizabeth,27,young,specified,Elizabeth's age is 27.,Elizabeth is young.
Elizabeth,27,young,nospec,Elizabeth is 27.,Elizabeth is young.
Elizabeth,27,middle aged,specified,Elizabeth's age is 27.,Elizabeth is middle aged.
