location,temperature,categories,premise,hypothesis
in the bedroom,21,cool,It is cool in the bedroom.,It is 21 degrees celsius in the bedroom.
in the bedroom,21,warm,It is warm in the bedroom.,It is 21 degrees celsius in the bedroom.
in the bedroom,21,hot,It is hot in the bedroom.,It is 21 degrees celsius in the bedroom.
in the bedroom,22,freezing,It is freezing in the bedroom.,It is 22 degrees celsius in the bedroom.
in the bedroom,22,cold,It is cold in the bedroom.,It is 22 degrees celsius in the bedroom.
in the bedroom,22,cool,It is cool in the bedroom.,It is 22 degrees celsius in the bedroom.
in the bedroom,22,warm,It is warm in the bedroom.,It is 22 degrees celsius in the bedroom.
in the bedroom,22,hot,It is hot in the bedroom.,It is 22 degrees celsius in the bedroom.
in the bedroom,23,freezing,It is freezing in the bedroom.,It is 23 degrees celsius in the bedroom.
in the bedroom,23,cold,It is cold in the bedroom.,It is 23 degrees celsius in the bedroom.
in the bedroom,23,cool,It is cool in the bedroom.,It is 23 degrees celsius in the bedroom.
in the bedroom,23,warm,It is warm in the bedroom.,It is 23 degrees celsius in the bedroom.
in the bedroom,23,hot,It is hot in the bedroom.,It is 23 degrees celsius in the bedroom.
in the bedroom,24,freezing,It is freezing in the bedroom.,It is 24 degrees celsius in the bedroom.
in the bedroom,24,cold,It is cold in the bedroom.,It is 24 degrees celsius in the bedroom.
in the bedroom,24,cool,It is cool in the bedroom.,It is 24 degrees celsius in the bedroom.
in the bedroom,24,warm,It is warm in the bedroom.,It is 24 degrees celsius in the bedroom.
in the bedroom,24,hot,It is hot in the bedroom.,It is 24 degrees celsius in the bedroom.
in the bedroom,25,freezing,It is freezing in the bedroom.,It is 25 degrees celsius in the bedroom.
in the bedroom,25,cold,It is cold in the bedroom.,It is 25 degrees celsius in the bedroom.
in the bedroom,25,cool,It is cool in the bedroom.,It is 25 degrees celsius in the bedroom.
in the bedroom,25,warm,It is warm in the bedroom.,It is 25 degrees celsius in the bedroom.
in the bedroom,25,hot,It is hot in the bedroom.,It is 25 degrees celsius in the bedroom.
in the bedroom,26,freezing,It is freezing in the bedroom.,It is 26 degrees celsius in the bedroom.
in the bedroom,26,cold,It is cold in the bedroom.,It is 26 degrees celsius in the bedroom.
in the bedroom,26,cool,It is cool in the bedroom.,It is 26 degrees celsius in the bedroom.
in the bedroom,26,warm,It is warm in the bedroom.,It is 26 degrees celsius in the bedroom.
in the bedroom,26,hot,It is hot in the bedroom.,It is 26 degrees celsius in the bedroom.
in the bedroom,27,freezing,It is freezing in the bedroom.,It is 27 degrees celsius in the bedroom.
in the bedroom,27,cold,It is cold in the bedroom.,It is 27 degrees celsius in the bedroom.
in the bedroom,27,cool,It is cool in the bedroom.,It is 27 degrees celsius in the bedroom.
in the bedroom,27,warm,It is warm in the bedroom.,It is 27 degrees celsius in the bedroom.
in the bedroom,27,hot,It is hot in the bedroom.,It is 27 degrees celsius in the bedroom.
in the bedroom,28,freezing,It is freezing in the bedroom.,It is 28 degrees celsius in the bedroom.
in the bedroom,28,cold,It is cold in the bedroom.,It is 28 degrees celsius in the bedroom.
in the bedroom,28,cool,It is cool in the bedroom.,It is 28 degrees celsius in the bedroom.
in the bedroom,28,warm,It is warm in the bedroom.,It is 28 degrees celsius in the bedroom.
in the bedroom,28,hot,It is hot in the bedroom.,It is 28 degrees celsius in the bedroom.
in the bedroom,29,freezing,It is freezing in the bedroom.,It is 29 degrees celsius in the bedroom.
in the bedroom,29,cold,It is cold in the bedroom.,It is 29 degrees celsius in the bedroom.
in the bedroom,29,cool,It is cool in the bedroom.,It is 29 degrees celsius in the bedroom.
in the bedroom,29,warm,It is warm in the bedroom.,It is 29 degrees celsius in the bedroom.
in the bedroom,29,hot,It is hot in the bedroom.,It is 29 degrees celsius in the bedroom.
in the bedroom,30,freezing,It is freezing in the bedroom.,It is 30 degrees celsius in the bedroom.
in the bedroom,30,cold,It is cold in the bedroom.,It is 30 degrees celsius in the bedroom.
in the bedroom,30,cool,It is cool in the bedroom.,It is 30 degrees celsius in the bedroom.
in the bedroom,30,warm,It is warm in the bedroom.,It is 30 degrees celsius in the bedroom.
in the bedroom,30,hot,It is hot in the bedroom.,It is 30 degrees celsius in the bedroom.
in the bedroom,31,freezing,It is freezing in the bedroom.,It is 31 degrees celsius in the bedroom.
in the bedroom,31,cold,It is cold in the bedroom.,It is 31 degrees celsius in the bedroom.
in the bedroom,31,cool,It is cool in the bedroom.,It is 31 degrees celsius in the bedroom.
in the bedroom,31,warm,It is warm in the bedroom.,It is 31 degrees celsius in the bedroom.
in the bedroom,31,hot,It is hot in the bedroom.,It is 31 degrees celsius in the bedroom.
in the bedroom,32,freezing,It is freezing in the bedroom.,It is 32 degrees celsius in the bedroom.
in the bedroom,32,cold,It is cold in the bedroom.,It is 32 degrees celsius in the bedroom.
in the bedroom,32,cool,It is cool in the bedroom.,It is 32 degrees celsius in the bedroom.
in the bedroom,32,warm,It is warm in the bedroom.,It is 32 degrees celsius in the bedroom.
in the bedroom,32,hot,It is hot in the bedroom.,It is 32 degrees celsius in the bedroom.
in the bedroom,33,freezing,It is freezing in the bedroom.,It is 33 degrees celsius in the bedroom.
in the bedroom,33,cold,It is cold in the bedroom.,It is 33 degrees celsius in the bedroom.
in the bedroom,33,cool,It is cool in the bedroom.,It is 33 degrees celsius in the bedroom.
in the bedroom,33,warm,It is warm in the bedroom.,It is 33 degrees celsius in the bedroom.
in the bedroom,33,hot,It is hot in the bedroom.,It is 33 degrees celsius in the bedroom.
in the bedroom,34,freezing,It is freezing in the bedroom.,It is 34 degrees celsius in the bedroom.
in the bedroom,34,cold,It is cold in the bedroom.,It is 34 degrees celsius in the bedroom.
in the bedroom,34,cool,It is cool in the bedroom.,It is 34 degrees celsius in the bedroom.
in the bedroom,34,warm,It is warm in the bedroom.,It is 34 degrees celsius in the bedroom.
in the bedroom,34,hot,It is hot in the bedroom.,It is 34 degrees celsius in the bedroom.
in the bedroom,35,freezing,It is freezing in the bedroom.,It is 35 degrees celsius in the bedroom.
in the bedroom,35,cold,It is cold in the bedroom.,It is 35 degrees celsius in the bedroom.
in the bedroom,35,cool,It is cool in the bedroom.,It is 35 degrees celsius in the bedroom.
in the bedroom,35,warm,It is warm in the bedroom.,It is 35 degrees celsius in the bedroom.
in the bedroom,35,hot,It is hot in the bedroom.,It is 35 degrees celsius in the bedroom.
in the bedroom,36,freezing,It is freezing in the bedroom.,It is 36 degrees celsius in the bedroom.
in the bedroom,36,cold,It is cold in the bedroom.,It is 36 degrees celsius in the bedroom.
in the bedroom,36,cool,It is cool in the bedroom.,It is 36 degrees celsius in the bedroom.
in the bedroom,36,warm,It is warm in the bedroom.,It is 36 degrees celsius in the bedroom.
in the bedroom,36,hot,It is hot in the bedroom.,It is 36 degrees celsius in the bedroom.
in the bedroom,37,freezing,It is freezing in the bedroom.,It is 37 degrees celsius in the bedroom.
in the bedroom,37,cold,It is cold in the bedroom.,It is 37 degrees celsius in the bedroom.
in the bedroom,37,cool,It is cool in the bedroom.,It is 37 degrees celsius in the bedroom.
in the bedroom,37,warm,It is warm in the bedroom.,It is 37 degrees celsius in the bedroom.
in the bedroom,37,hot,It is hot in the bedroom.,It is 37 degrees celsius in the bedroom.
in the bedroom,38,freezing,It is freezing in the bedroom.,It is 38 degrees celsius in the bedroom.
in the bedroom,38,cold,It is cold in the bedroom.,It is 38 degrees celsius in the bedroom.
in the bedroom,38,cool,It is cool in the bedroom.,It is 38 degrees celsius in the bedroom.
in the bedroom,38,warm,It is warm in the bedroom.,It is 38 degrees celsius in the bedroom.
in the bedroom,38,hot,It is hot in the bedroom.,It is 38 degrees celsius in the bedroom.
in the bedroom,39,freezing,It is freezing in the bedroom.,It is 39 degrees celsius in the bedroom.
in the bedroom,39,cold,It is cold in the bedroom.,It is 39 degrees celsius in the bedroom.
in the bedroom,39,cool,It is cool in the bedroom.,It is 39 degrees celsius in the bedroom.
in the bedroom,39,warm,It is warm in the bedroom.,It is 39 degrees celsius in the bedroom.
in the bedroom,39,hot,It is hot in the bedroom.,It is 39 degrees celsius in the bedroom.
in the bedroom,40,freezing,It is freezing in the bedroom.,It is 40 degrees celsius in the bedroom.
in the bedroom,40,cold,It is cold in the bedroom.,It is 40 degrees celsius in the bedroom.
in the bedroom,40,cool,It is cool in the bedroom.,It is 40 degrees celsius in the bedroom.
in the bedroom,40,warm,It is warm in the bedroom.,It is 40 degrees celsius in the bedroom.
in the bedroom,40,hot,It is hot in the bedroom.,It is 40 degrees celsius in the bedroom.
in the bedroom,41,freezing,It is freezing in the bedroom.,It is 41 degrees celsius in the bedroom.
in the bedroom,41,cold,It is cold in the bedroom.,It is 41 degrees celsius in the bedroom.
in the bedroom,41,cool,It is cool in the bedroom.,It is 41 degrees celsius in the bedroom.
in the bedroom,41,warm,It is warm in the bedroom.,It is 41 degrees celsius in the bedroom.
in the bedroom,41,hot,It is hot in the bedroom.,It is 41 degrees celsius in the bedroom.
in the bedroom,42,freezing,It is freezing in the bedroom.,It is 42 degrees celsius in the bedroom.
in the bedroom,42,cold,It is cold in the bedroom.,It is 42 degrees celsius in the bedroom.
in the bedroom,42,cool,It is cool in the bedroom.,It is 42 degrees celsius in the bedroom.
in the bedroom,42,warm,It is warm in the bedroom.,It is 42 degrees celsius in the bedroom.
in the bedroom,42,hot,It is hot in the bedroom.,It is 42 degrees celsius in the bedroom.
in the bedroom,43,freezing,It is freezing in the bedroom.,It is 43 degrees celsius in the bedroom.
in the bedroom,43,cold,It is cold in the bedroom.,It is 43 degrees celsius in the bedroom.
in the bedroom,43,cool,It is cool in the bedroom.,It is 43 degrees celsius in the bedroom.
in the bedroom,43,warm,It is warm in the bedroom.,It is 43 degrees celsius in the bedroom.
in the bedroom,43,hot,It is hot in the bedroom.,It is 43 degrees celsius in the bedroom.
in the bedroom,44,freezing,It is freezing in the bedroom.,It is 44 degrees celsius in the bedroom.
in the bedroom,44,cold,It is cold in the bedroom.,It is 44 degrees celsius in the bedroom.
in the bedroom,44,cool,It is cool in the bedroom.,It is 44 degrees celsius in the bedroom.
in the bedroom,44,warm,It is warm in the bedroom.,It is 44 degrees celsius in the bedroom.
in the bedroom,44,hot,It is hot in the bedroom.,It is 44 degrees celsius in the bedroom.
in the bedroom,45,freezing,It is freezing in the bedroom.,It is 45 degrees celsius in the bedroom.
in the bedroom,45,cold,It is cold in the bedroom.,It is 45 degrees celsius in the bedroom.
in the bedroom,45,cool,It is cool in the bedroom.,It is 45 degrees celsius in the bedroom.
in the bedroom,45,warm,It is warm in the bedroom.,It is 45 degrees celsius in the bedroom.
in the bedroom,45,hot,It is hot in the bedroom.,It is 45 degrees celsius in the bedroom.
in the bedroom,46,freezing,It is freezing in the bedroom.,It is 46 degrees celsius in the bedroom.
in the bedroom,46,cold,It is cold in the bedroom.,It is 46 degrees celsius in the bedroom.
in the bedroom,46,cool,It is cool in the bedroom.,It is 46 degrees celsius in the bedroom.
in the bedroom,46,warm,It is warm in the bedroom.,It is 46 degrees celsius in the bedroom.
in the bedroom,46,hot,It is hot in the bedroom.,It is 46 degrees celsius in the bedroom.
in the bedroom,47,freezing,It is freezing in the bedroom.,It is 47 degrees celsius in the bedroom.
in the bedroom,47,cold,It is cold in the bedroom.,It is 47 degrees celsius in the bedroom.
in the bedroom,47,cool,It is cool in the bedroom.,It is 47 degrees celsius in the bedroom.
in the bedroom,47,warm,It is warm in the bedroom.,It is 47 degrees celsius in the bedroom.
in the bedroom,47,hot,It is hot in the bedroom.,It is 47 degrees celsius in the bedroom.
in the bedroom,48,freezing,It is freezing in the bedroom.,It is 48 degrees celsius in the bedroom.
in the bedroom,48,cold,It is cold in the bedroom.,It is 48 degrees celsius in the bedroom.
in the bedroom,48,cool,It is cool in the bedroom.,It is 48 degrees celsius in the bedroom.
in the bedroom,48,warm,It is warm in the bedroom.,It is 48 degrees celsius in the bedroom.
in the bedroom,48,hot,It is hot in the bedroom.,It is 48 degrees celsius in the bedroom.
in the bedroom,49,freezing,It is freezing in the bedroom.,It is 49 degrees celsius in the bedroom.
in the bedroom,49,cold,It is cold in the bedroom.,It is 49 degrees celsius in the bedroom.
in the bedroom,49,cool,It is cool in the bedroom.,It is 49 degrees celsius in the bedroom.
in the bedroom,49,warm,It is warm in the bedroom.,It is 49 degrees celsius in the bedroom.
in the bedroom,49,hot,It is hot in the bedroom.,It is 49 degrees celsius in the bedroom.
in the bedroom,50,freezing,It is freezing in the bedroom.,It is 50 degrees celsius in the bedroom.
in the bedroom,50,cold,It is cold in the bedroom.,It is 50 degrees celsius in the bedroom.
in the bedroom,50,cool,It is cool in the bedroom.,It is 50 degrees celsius in the bedroom.
in the bedroom,50,warm,It is warm in the bedroom.,It is 50 degrees celsius in the bedroom.
in the bedroom,50,hot,It is hot in the bedroom.,It is 50 degrees celsius in the bedroom.
in the living room,-50,freezing,It is freezing in the living room.,It is -50 degrees celsius in the living room.
in the living room,-50,cold,It is cold in the living room.,It is -50 degrees celsius in the living room.
in the living room,-50,cool,It is cool in the living room.,It is -50 degrees celsius in the living room.
in the living room,-50,warm,It is warm in the living room.,It is -50 degrees celsius in the living room.
in the living room,-50,hot,It is hot in the living room.,It is -50 degrees celsius in the living room.
in the living room,-49,freezing,It is freezing in the living room.,It is -49 degrees celsius in the living room.
in the living room,-49,cold,It is cold in the living room.,It is -49 degrees celsius in the living room.
in the living room,-49,cool,It is cool in the living room.,It is -49 degrees celsius in the living room.
in the living room,-49,warm,It is warm in the living room.,It is -49 degrees celsius in the living room.
in the living room,-49,hot,It is hot in the living room.,It is -49 degrees celsius in the living room.
in the living room,-48,freezing,It is freezing in the living room.,It is -48 degrees celsius in the living room.
in the living room,-48,cold,It is cold in the living room.,It is -48 degrees celsius in the living room.
in the living room,-48,cool,It is cool in the living room.,It is -48 degrees celsius in the living room.
in the living room,-48,warm,It is warm in the living room.,It is -48 degrees celsius in the living room.
in the living room,-48,hot,It is hot in the living room.,It is -48 degrees celsius in the living room.
in the living room,-47,freezing,It is freezing in the living room.,It is -47 degrees celsius in the living room.
in the living room,-47,cold,It is cold in the living room.,It is -47 degrees celsius in the living room.
in the living room,-47,cool,It is cool in the living room.,It is -47 degrees celsius in the living room.
